,ID_SALES,text,text_clean,Sentiment
9323,HD2410B," I'm scheduled to come back tomorrow, finally but I don't know SWA hasn't flown out of @Fly_Nashville yet but @Delta has", i m scheduled to come back tomorrow finally but i don t know swa hasn t flown out of _nashville yet but has,neutral
9324,HD4185A, ok it's now been 7 months waiting to hear from airline. I gave them quite a bit more than the 30 days requested! Terrible service, ok it s now been 7 months waiting to hear from airline i gave them quite a bit more than the 30 days requested terrible service,negative
9325,HD4781T, oh it's nothing my issue was already resolved and I am in the air, oh it s nothing my issue was already resolved and i am in the air,neutral
9326,ST2883A, i've been on hold since 11:30pm  need to reschedule my Cancelled Flightled flight for a morning departure tomorrow.  please help!!!!!!, i ve been on hold since 11 30pm need to reschedule my cancelled flightled flight for a morning departure tomorrow please help ,negative
9327,CVP2490T, Flight Get Me Out Of Chicago., flight get me out of chicago ,neutral
9328,SK4795A, you are doing a horrible job at JFK...you need to rethink how you put these routes together. Unprofessional, you are doing a horrible job at jfk you need to rethink how you put these routes together unprofessional,negative
9329,HD1193A," I would fly to Washington  DC to see the actual Constitution  and the Declaration of Independence, in honor of a US Navy friend.", i would fly to washington dc to see the actual constitution and the declaration of independence in honor of a us navy friend ,neutral
9330,SC18A," sitting in Denver airport waiting for a plane to be refueled. For an hour and a half! Hurry the fuck up United, you fucking retards", sitting in denver airport waiting for a plane to be refueled for an hour and a half hurry the fuck up united you fucking retards,negative
9331,HG2088A, I need a flight out tonight. Isn't there anything else?, i need a flight out tonight isn t there anything else ,neutral
9332,SC4680A, oh I did. Was still lost. Your tracking system stinks as does the delivery system., oh i did was still lost your tracking system stinks as does the delivery system ,negative
9333,HD615T, look at the Twitter history - as usual service non existent, look at the twitter history as usual service non existent,neutral
9334,SK3020A," captain ""we apologize for the delay, the company is looking for an open gate (glance starboard side, see 5 open gates)", captain we apologize for the delay the company is looking for an open gate glance starboard side see 5 open gates ,negative
9335,HS3308T," your staff at LaGuardia and Lagos, Nigeria were unprofessional, uncaring and not helpful. Ou", your staff at laguardia and lagos nigeria were unprofessional uncaring and not helpful ou,negative
9336,HC4679A,I'm flying your #fabulous #Seductive skies again! U take all the #stress away from travel http://t.co/ahlXHhKiyn,i m flying your fabulous seductive skies again u take all the stress away from travel ,positive
9337,HD770T, fl 4158 Cancelled Flightled from Dallas to Austin. No one answering 800#.  Need help., fl 4158 cancelled flightled from dallas to austin no one answering 800 need help ,negative
9338,HD3228A,. @TyWinter it's really the small things--the details--that make an excellent experience or a really irritating one., it s really the small things the details that make an excellent experience or a really irritating one ,positive
9339,HS1054A," called last night, after 10hrs got call back, can I get a one day pass to admirals club? I'm going to be spending 7hrs in DFW", called last night after 10hrs got call back can i get a one day pass to admirals club i m going to be spending 7hrs in dfw,negative
9340,HD3499T, back in UK now no thanks to your staff that wouldn't me or the other passengers stranded. Just laughed at us, back in uk now no thanks to your staff that wouldn t me or the other passengers stranded just laughed at us,negative
9341,HD3165A, your IVR hung up on me because of high call volume? I need help. Call me, your ivr hung up on me because of high call volume i need help call me,neutral
9342,HP1287T," 
It's not what happens to us that matters...It's our response that matters. Way to drop the ball AA.", it s not what happens to us that matters it s our response that matters way to drop the ball aa ,neutral
9343,HC2000A, Results Handily Exceed Forecasts - @NYTimes http://t.co/gonmRwEM6I, results handily exceed forecasts ,neutral
9344,HD456A, well perhaps you could highlight where that is stated.  We travel between Canada &amp; USA on United with only Nexus, well perhaps you could highlight where that is stated we travel between canada usa on united with only nexus,neutral
9345,CD1832T, NOR @SpiritAirlines fly to Toronto?!?!? You're killing me smalls......., nor fly to toronto you re killing me smalls ,negative
9346,HD1215T,Includes @KCIAirport ÄĀĀ: Inclement weather may impact scheduled service in. ReFlight Booking Problems options available: http://t.co/KeyrpFlHilÄĀĀ,includes inclement weather may impact scheduled service in reflight booking problems options available ,negative
9347,HD959A, on plane from BOS to CLT for 60 mins. Still at gate. Crew says system-wide computers preventing paperwork. Any info you can give?, on plane from bos to clt for 60 mins still at gate crew says system wide computers preventing paperwork any info you can give ,neutral
9348,ST60A, On hold with airline 45 min and counting. Service is terrible!, on hold with airline 45 min and counting service is terrible ,negative
9349,HC987A, what I don't understand isn't flight that I paid premium for getting Cancelled Flighted and the best you can do is next available flight..., what i don t understand isn t flight that i paid premium for getting cancelled flighted and the best you can do is next available flight ,positive
9350,HD3603A, standby so far for two of us. With snow storm hitting Iowa tomorrow we could be stuck here for two days., standby so far for two of us with snow storm hitting iowa tomorrow we could be stuck here for two days ,negative
9351,HD3829A, what can AA do for a load of people about to board their 5th plane of a very long day when the first 4 were unserviceable, what can aa do for a load of people about to board their 5th plane of a very long day when the first 4 were unserviceable,neutral
9352,HD4695A, #unitedairlines so is it 6:20 pm or 12:20?   ORD ABQ 3709.   I can't even take a walk without missing a change., unitedairlines so is it 6 20 pm or 12 20 ord abq 3709 i can t even take a walk without missing a change ,neutral
9353,HD1827A, and now your rep just hung up on me after over 35 mins on hold because I asked for a supervisor. I'm furious right now., and now your rep just hung up on me after over 35 mins on hold because i asked for a supervisor i m furious right now ,negative
9354,HD188A, on 768 to Logan - boarding gong show due to lax carry on enforcement. Bins full of coats = no room for bags. U need a better system!, on 768 to logan boarding gong show due to lax carry on enforcement bins full of coats no room for bags u need a better system ,positive
9355,HD4284A," I'm flying with your competitor today, starts with an U and ends with D. I will never make that mistake again. #americanforlife", i m flying with your competitor today starts with an u and ends with d i will never make that mistake again americanforlife,positive
9356,HD3837A," as u might imagine, this former pilot was particularly touched by the gesture. Please let the FO know #keepingtraditionsalive", as u might imagine this former pilot was particularly touched by the gesture please let the fo know keepingtraditionsalive,neutral
9357,HD3493A," dont get me wrong i love flying with you. Tv, free bags and descent fares. The recent plane problems are just annoying.", dont get me wrong i love flying with you tv free bags and descent fares the recent plane problems are just annoying ,positive
